"REF_DATE","GEO","DGUID","Type of crop","Supply and disposition of grains","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-12","Canada","2016A000011124","Durum wheat","Imports","Metric tonnes","214","thousands","3","v73866479","1.2.6","6.8","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Total disposition","Metric tonnes","214","thousands","3","v73866480","1.2.7","7267.7","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Total exports","Metric tonnes","214","thousands","3","v73866481","1.2.8","1566.4","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Grain exports","Metric tonnes","214","thousands","3","v73866482","1.2.9","1561.2","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Product exports","Metric tonnes","214","thousands","3","v73866483","1.2.10","5.2","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866484","1.2.11","182.9","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Human food","Metric tonnes","214","thousands","3","v73866485","1.2.12","84.5","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Seed requirements","Metric tonnes","214","thousands","3","v73866486","1.2.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Industrial use","Metric tonnes","214","thousands","3","v73866487","1.2.14","0.0","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Loss in handling","Metric tonnes","214","thousands","3","v73866488","1.2.15","1.8","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866489","1.2.16","96.6","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Total ending stocks","Metric tonnes","214","thousands","3","v73866490","1.2.18","5518.4","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866491","1.2.19","4605.0","","","","1"
"2018-12","Canada","2016A000011124","Durum wheat","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866492","1.2.20","913.4","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Total supplies","Metric tonnes","214","thousands","3","v73866493","1.3.1","31854.6","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Total beginning stocks","Metric tonnes","214","thousands","3","v73866494","1.3.2","5255.8","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866495","1.3.3","2459.4","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866496","1.3.4","2796.4","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Production","Metric tonnes","214","thousands","3","v73866497","1.3.5","26567.1","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Imports","Metric tonnes","214","thousands","3","v73866498","1.3.6","31.7","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Total disposition","Metric tonnes","214","thousands","3","v73866499","1.3.7","31854.6","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Total exports","Metric tonnes","214","thousands","3","v73866500","1.3.8","8543.4","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Grain exports","Metric tonnes","214","thousands","3","v73866501","1.3.9","8442.5","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Product exports","Metric tonnes","214","thousands","3","v73866502","1.3.10","100.9","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866503","1.3.11","3570.6","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Human food","Metric tonnes","214","thousands","3","v73866504","1.3.12","1189.0","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Seed requirements","Metric tonnes","214","thousands","3","v73866505","1.3.13","79.0","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Industrial use","Metric tonnes","214","thousands","3","v73866506","1.3.14","200.0","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Loss in handling","Metric tonnes","214","thousands","3","v73866507","1.3.15","10.0","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866508","1.3.16","2092.6","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Total ending stocks","Metric tonnes","214","thousands","3","v73866509","1.3.18","19740.5","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866510","1.3.19","16028.0","","","","1"
"2018-12","Canada","2016A000011124","Wheat, excluding durum","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866511","1.3.20","3712.5","","","","1"
"2018-12","Canada","2016A000011124","Oats","Total supplies","Metric tonnes","214","thousands","3","v73866512","1.4.1","4219.6","","","","1"
"2018-12","Canada","2016A000011124","Oats","Total beginning stocks","Metric tonnes","214","thousands","3","v73866513","1.4.2","778.4","","","","1"
"2018-12","Canada","2016A000011124","Oats","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866514","1.4.3","612.3","","","","1"
"2018-12","Canada","2016A000011124","Oats","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866515","1.4.4","166.1","","","","1"
"2018-12","Canada","2016A000011124","Oats","Production","Metric tonnes","214","thousands","3","v73866516","1.4.5","3436.0","","","","1"
"2018-12","Canada","2016A000011124","Oats","Imports","Metric tonnes","214","thousands","3","v73866517","1.4.6","5.2","","","","1"
"2018-12","Canada","2016A000011124","Oats","Total disposition","Metric tonnes","214","thousands","3","v73866518","1.4.7","4219.6","","","","1"
"2018-12","Canada","2016A000011124","Oats","Total exports","Metric tonnes","214","thousands","3","v73866519","1.4.8","1172.9","","","","1"
"2018-12","Canada","2016A000011124","Oats","Grain exports","Metric tonnes","214","thousands","3","v73866520","1.4.9","860.8","","","","1"
"2018-12","Canada","2016A000011124","Oats","Product exports","Metric tonnes","214","thousands","3","v73866521","1.4.10","312.2","","","","1"
"2018-12","Canada","2016A000011124","Oats","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866522","1.4.11","640.7","","","","1"
"2018-12","Canada","2016A000011124","Oats","Human food","Metric tonnes","214","thousands","3","v73866523","1.4.12","28.6","","","","1"
"2018-12","Canada","2016A000011124","Oats","Seed requirements","Metric tonnes","214","thousands","3","v73866524","1.4.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Oats","Industrial use","Metric tonnes","214","thousands","3","v73866525","1.4.14","0.0","","","","1"
"2018-12","Canada","2016A000011124","Oats","Loss in handling","Metric tonnes","214","thousands","3","v73866526","1.4.15","0.4","","","","1"
"2018-12","Canada","2016A000011124","Oats","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866527","1.4.16","611.8","","","","1"
"2018-12","Canada","2016A000011124","Oats","Total ending stocks","Metric tonnes","214","thousands","3","v73866528","1.4.18","2405.9","","","","1"
"2018-12","Canada","2016A000011124","Oats","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866529","1.4.19","2186.0","","","","1"
"2018-12","Canada","2016A000011124","Oats","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866530","1.4.20","219.9","","","","1"
"2018-12","Canada","2016A000011124","Barley","Total supplies","Metric tonnes","214","thousands","3","v73866531","1.5.1","9641.6","","","","1"
"2018-12","Canada","2016A000011124","Barley","Total beginning stocks","Metric tonnes","214","thousands","3","v73866532","1.5.2","1244.4","","","","1"
"2018-12","Canada","2016A000011124","Barley","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866533","1.5.3","1023.0","","","","1"
"2018-12","Canada","2016A000011124","Barley","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866534","1.5.4","221.4","","","","1"
"2018-12","Canada","2016A000011124","Barley","Production","Metric tonnes","214","thousands","3","v73866535","1.5.5","8379.7","","","","1"
"2018-12","Canada","2016A000011124","Barley","Imports","Metric tonnes","214","thousands","3","v73866536","1.5.6","17.5","","","","1"
"2018-12","Canada","2016A000011124","Barley","Total disposition","Metric tonnes","214","thousands","3","v73866537","1.5.7","9641.6","","","","1"
"2018-12","Canada","2016A000011124","Barley","Total exports","Metric tonnes","214","thousands","3","v73866538","1.5.8","1313.6","","","","1"
"2018-12","Canada","2016A000011124","Barley","Grain exports","Metric tonnes","214","thousands","3","v73866539","1.5.9","1020.1","","","","1"
"2018-12","Canada","2016A000011124","Barley","Product exports","Metric tonnes","214","thousands","3","v73866540","1.5.10","293.5","","","","1"
"2018-12","Canada","2016A000011124","Barley","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866541","1.5.11","3384.8","","","","1"
"2018-12","Canada","2016A000011124","Barley","Human food","Metric tonnes","214","thousands","3","v73866542","1.5.12","5.0","","","","1"
"2018-12","Canada","2016A000011124","Barley","Seed requirements","Metric tonnes","214","thousands","3","v73866543","1.5.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Barley","Industrial use","Metric tonnes","214","thousands","3","v73866544","1.5.14","139.5","","","","1"
"2018-12","Canada","2016A000011124","Barley","Loss in handling","Metric tonnes","214","thousands","3","v73866545","1.5.15","0.1","","","","1"
"2018-12","Canada","2016A000011124","Barley","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866546","1.5.16","3240.3","","","","1"
"2018-12","Canada","2016A000011124","Barley","Total ending stocks","Metric tonnes","214","thousands","3","v73866547","1.5.18","4943.2","","","","1"
"2018-12","Canada","2016A000011124","Barley","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866548","1.5.19","4647.0","","","","1"
"2018-12","Canada","2016A000011124","Barley","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866549","1.5.20","296.2","","","","1"
"2018-12","Canada","2016A000011124","Rye","Total supplies","Metric tonnes","214","thousands","3","v73866550","1.6.1","362.2","","","","1"
"2018-12","Canada","2016A000011124","Rye","Total beginning stocks","Metric tonnes","214","thousands","3","v73866551","1.6.2","124.2","","","","1"
"2018-12","Canada","2016A000011124","Rye","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866552","1.6.3","92.0","","","","1"
"2018-12","Canada","2016A000011124","Rye","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866553","1.6.4","32.2","","","","1"
"2018-12","Canada","2016A000011124","Rye","Production","Metric tonnes","214","thousands","3","v73866554","1.6.5","236.4","","","","1"
"2018-12","Canada","2016A000011124","Rye","Imports","Metric tonnes","214","thousands","3","v73866555","1.6.6","1.6","","","","1"
"2018-12","Canada","2016A000011124","Rye","Total disposition","Metric tonnes","214","thousands","3","v73866556","1.6.7","362.2","","","","1"
"2018-12","Canada","2016A000011124","Rye","Total exports","Metric tonnes","214","thousands","3","v73866557","1.6.8","105.4","","","","1"
"2018-12","Canada","2016A000011124","Rye","Grain exports","Metric tonnes","214","thousands","3","v73866558","1.6.9","104.3","","","","1"
"2018-12","Canada","2016A000011124","Rye","Product exports","Metric tonnes","214","thousands","3","v73866559","1.6.10","1.1","","","","1"
"2018-12","Canada","2016A000011124","Rye","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866560","1.6.11","87.5","","","","1"
"2018-12","Canada","2016A000011124","Rye","Human food","Metric tonnes","214","thousands","3","v73866561","1.6.12","6.5","","","","1"
"2018-12","Canada","2016A000011124","Rye","Seed requirements","Metric tonnes","214","thousands","3","v73866562","1.6.13","14.9","","","","1"
"2018-12","Canada","2016A000011124","Rye","Industrial use","Metric tonnes","214","thousands","3","v73866563","1.6.14","3.6","","","","1"
"2018-12","Canada","2016A000011124","Rye","Loss in handling","Metric tonnes","214","thousands","3","v73866564","1.6.15","0.0","","","","1"
"2018-12","Canada","2016A000011124","Rye","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866565","1.6.16","62.5","","","","1"
"2018-12","Canada","2016A000011124","Rye","Total ending stocks","Metric tonnes","214","thousands","3","v73866566","1.6.18","169.3","","","","1"
"2018-12","Canada","2016A000011124","Rye","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866567","1.6.19","155.0","","","","1"
"2018-12","Canada","2016A000011124","Rye","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866568","1.6.20","14.3","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Total supplies","Metric tonnes","214","thousands","3","v73866569","1.7.1","621.4","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866570","1.7.2","126.8","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866571","1.7.3","53.0","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866572","1.7.4","73.8","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Production","Metric tonnes","214","thousands","3","v73866573","1.7.5","492.4","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Imports","Metric tonnes","214","thousands","3","v73866574","1.7.6","2.2","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Total disposition","Metric tonnes","214","thousands","3","v73866575","1.7.7","621.4","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Total exports","Metric tonnes","214","thousands","3","v73866576","1.7.8","186.2","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866577","1.7.11","25.2","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Human food","Metric tonnes","214","thousands","3","v73866578","1.7.12","0.0","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Seed requirements","Metric tonnes","214","thousands","3","v73866579","1.7.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Industrial use","Metric tonnes","214","thousands","3","v73866580","1.7.14","0.0","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Loss in handling","Metric tonnes","214","thousands","3","v73866581","1.7.15","0.2","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866582","1.7.16","25.0","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Total ending stocks","Metric tonnes","214","thousands","3","v73866583","1.7.18","410.0","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866584","1.7.19","363.6","","","","1"
"2018-12","Canada","2016A000011124","Flaxseed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866585","1.7.20","46.4","","","","1"
"2018-12","Canada","2016A000011124","Canola","Total supplies","Metric tonnes","214","thousands","3","v73866586","1.8.1","23446.5","","","","1"
"2018-12","Canada","2016A000011124","Canola","Total beginning stocks","Metric tonnes","214","thousands","3","v73866587","1.8.2","2635.7","","","","1"
"2018-12","Canada","2016A000011124","Canola","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866588","1.8.3","1682.0","","","","1"
"2018-12","Canada","2016A000011124","Canola","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866589","1.8.4","953.7","","","","1"
"2018-12","Canada","2016A000011124","Canola","Production","Metric tonnes","214","thousands","3","v73866590","1.8.5","20723.5","","","","1"
"2018-12","Canada","2016A000011124","Canola","Imports","Metric tonnes","214","thousands","3","v73866591","1.8.6","87.3","","","","1"
"2018-12","Canada","2016A000011124","Canola","Total disposition","Metric tonnes","214","thousands","3","v73866592","1.8.7","23446.5","","","","1"
"2018-12","Canada","2016A000011124","Canola","Total exports","Metric tonnes","214","thousands","3","v73866593","1.8.8","4375.3","","","","1"
"2018-12","Canada","2016A000011124","Canola","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866594","1.8.11","3918.8","","","","1"
"2018-12","Canada","2016A000011124","Canola","Human food","Metric tonnes","214","thousands","3","v73866595","1.8.12","0.0","","","","1"
"2018-12","Canada","2016A000011124","Canola","Seed requirements","Metric tonnes","214","thousands","3","v73866596","1.8.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Canola","Industrial use","Metric tonnes","214","thousands","3","v73866597","1.8.14","3895.1","","","","1"
"2018-12","Canada","2016A000011124","Canola","Loss in handling","Metric tonnes","214","thousands","3","v73866598","1.8.15","0.3","","","","1"
"2018-12","Canada","2016A000011124","Canola","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866599","1.8.16","23.4","","","","1"
"2018-12","Canada","2016A000011124","Canola","Total ending stocks","Metric tonnes","214","thousands","3","v73866600","1.8.18","15152.3","","","","1"
"2018-12","Canada","2016A000011124","Canola","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866601","1.8.19","13675.0","","","","1"
"2018-12","Canada","2016A000011124","Canola","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866602","1.8.20","1477.3","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Total supplies","Metric tonnes","214","thousands","3","v73866603","1.9.1","8697.5","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Total beginning stocks","Metric tonnes","214","thousands","3","v73866604","1.9.2","651.3","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866605","1.9.3","143.5","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866606","1.9.4","507.8","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Production","Metric tonnes","214","thousands","3","v73866607","1.9.5","7416.6","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Imports","Metric tonnes","214","thousands","3","v73866608","1.9.6","629.6","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Total disposition","Metric tonnes","214","thousands","3","v73866609","1.9.7","8697.5","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Total exports","Metric tonnes","214","thousands","3","v73866610","1.9.8","3619.3","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866611","1.9.11","791.1","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Seed requirements","Metric tonnes","214","thousands","3","v73866612","1.9.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Industrial use","Metric tonnes","214","thousands","3","v73866613","1.9.14","737.4","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866614","1.9.17","53.7","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Total ending stocks","Metric tonnes","214","thousands","3","v73866615","1.9.18","4287.1","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866616","1.9.19","2857.3","","","","1"
"2018-12","Canada","2016A000011124","Soybeans","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866617","1.9.20","1429.8","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Total supplies","Metric tonnes","214","thousands","3","v73866618","1.10.1","4242.5","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Total beginning stocks","Metric tonnes","214","thousands","3","v73866619","1.10.2","648.2","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866620","1.10.3","381.0","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866621","1.10.4","267.2","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Production","Metric tonnes","214","thousands","3","v73866622","1.10.5","3580.7","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Imports","Metric tonnes","214","thousands","3","v73866623","1.10.6","13.6","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Total disposition","Metric tonnes","214","thousands","3","v73866624","1.10.7","4242.5","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Total exports","Metric tonnes","214","thousands","3","v73866625","1.10.8","1377.6","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866626","1.10.11","314.8","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Seed requirements","Metric tonnes","214","thousands","3","v73866627","1.10.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866628","1.10.17","314.8","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Total ending stocks","Metric tonnes","214","thousands","3","v73866629","1.10.18","2550.0","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866630","1.10.19","2194.1","","","","1"
"2018-12","Canada","2016A000011124","Dry peas","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866631","1.10.20","355.9","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Total supplies","Metric tonnes","214","thousands","3","v73866632","1.11.1","3073.4","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Total beginning stocks","Metric tonnes","214","thousands","3","v73866633","1.11.2","872.7","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866634","1.11.3","725.0","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866635","1.11.4","147.7","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Production","Metric tonnes","214","thousands","3","v73866636","1.11.5","2192.1","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Imports","Metric tonnes","214","thousands","3","v73866637","1.11.6","8.6","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Total disposition","Metric tonnes","214","thousands","3","v73866638","1.11.7","3073.4","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Total exports","Metric tonnes","214","thousands","3","v73866639","1.11.8","727.4","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866640","1.11.11","39.6","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Seed requirements","Metric tonnes","214","thousands","3","v73866641","1.11.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866642","1.11.17","39.6","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Total ending stocks","Metric tonnes","214","thousands","3","v73866643","1.11.18","2306.4","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866644","1.11.19","2080.0","","","","1"
"2018-12","Canada","2016A000011124","Lentils","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866645","1.11.20","226.4","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Total supplies","Metric tonnes","214","thousands","3","v73866646","1.12.1","229.6","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866647","1.12.2","53.4","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866648","1.12.3","29.5","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866649","1.12.4","23.9","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Production","Metric tonnes","214","thousands","3","v73866650","1.12.5","173.6","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Imports","Metric tonnes","214","thousands","3","v73866651","1.12.6","2.6","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Total disposition","Metric tonnes","214","thousands","3","v73866652","1.12.7","229.6","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Total exports","Metric tonnes","214","thousands","3","v73866653","1.12.8","48.7","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866654","1.12.11","22.1","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Seed requirements","Metric tonnes","214","thousands","3","v73866655","1.12.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866656","1.12.17","22.1","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Total ending stocks","Metric tonnes","214","thousands","3","v73866657","1.12.18","158.9","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866658","1.12.19","131.7","","","","1"
"2018-12","Canada","2016A000011124","Mustard seed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866659","1.12.20","27.2","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Total supplies","Metric tonnes","214","thousands","3","v73866660","1.13.1","173.8","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866661","1.13.2","16.2","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866662","1.13.3","4.0","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866663","1.13.4","12.2","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Production","Metric tonnes","214","thousands","3","v73866664","1.13.5","157.6","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Imports","Metric tonnes","214","thousands","3","v73866665","1.13.6","0.0","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Total disposition","Metric tonnes","214","thousands","3","v73866666","1.13.7","173.8","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Total exports","Metric tonnes","214","thousands","3","v73866667","1.13.8","64.2","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866668","1.13.11","0.9","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Seed requirements","Metric tonnes","214","thousands","3","v73866669","1.13.13","0.0","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866670","1.13.17","0.9","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Total ending stocks","Metric tonnes","214","thousands","3","v73866671","1.13.18","108.7","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866672","1.13.19","94.6","","","","1"
"2018-12","Canada","2016A000011124","Canary seed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866673","1.13.20","14.0","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Total supplies","Metric tonnes","214","thousands","3","v73866674","1.14.1","164.2","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866675","1.14.2","97.6","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866676","1.14.3","85.0","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866677","1.14.4","12.6","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Production","Metric tonnes","214","thousands","3","v73866678","1.14.5","57.3","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Imports","Metric tonnes","214","thousands","3","v73866679","1.14.6","9.2","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Total disposition","Metric tonnes","214","thousands","3","v73866680","1.14.7","164.2","","","","1"
"2018-12","Canada","2016A000011124","Sunflower seed","Total exports","Metric tonnes","214","thousands","3","v73866681","1.14.8","10.6","","","","1"
